,id,doi,title,publication_year,publication_date,language,topic_id,topic_name,subfield_id,subfield_name,field_id,field_name,domain_id,domain_name,retracted,index location,primary_location,is_oa,oa_status,license,author_id,author_name,author_position,orcid,instiution_id,institution_name,type,country_code,ror,lineage,raw_affiliation_string,afilliation_lineage
1948,https://openalex.org/W4398353695,https://doi.org/10.7910/dvn/dmidy8/qmojbs,Replication data for: Placing Racial Stereotypes in Context: Social Desirability and the Politics of Racial Hostility codebook.doc,2013,2013-01-01,en,https://openalex.org/T10216,"Migration, Refugees, and Integration",https://openalex.org/subfields/3312,Sociology and Political Science,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5011023115,Howard Lavine,middle,,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(University of Michigan),https://openalex.org/I27837315
1950,https://openalex.org/W4398353695,https://doi.org/10.7910/dvn/dmidy8/qmojbs,Replication data for: Placing Racial Stereotypes in Context: Social Desirability and the Politics of Racial Hostility codebook.doc,2013,2013-01-01,en,https://openalex.org/T10216,"Migration, Refugees, and Integration",https://openalex.org/subfields/3312,Sociology and Political Science,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5078963936,Christopher M. Federico,last,https://orcid.org/0000-0002-7917-1659,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(Central Bank of Chile and The World Bank),
1951,https://openalex.org/W4398377594,https://doi.org/10.7910/dvn/flrrcm/zn9o2u,File3_variable_definitions2.do,2013,2013-01-01,en,,,,,,,,,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5015135337,Amil Petrin,first,,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(University of Arizona),https://openalex.org/I138006243
1952,https://openalex.org/W4398377594,https://doi.org/10.7910/dvn/flrrcm/zn9o2u,File3_variable_definitions2.do,2013,2013-01-01,en,,,,,,,,,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5014804192,Jagadeesh Sivadasan,last,https://orcid.org/0000-0001-8965-7575,https://openalex.org/I27837315,University of Michigan–Ann Arbor,education,US,https://ror.org/00jmfr291,https://openalex.org/I27837315,(University of Minnesota),https://openalex.org/I130238516
1953,https://openalex.org/W4398377846,https://doi.org/10.7910/dvn/flrrcm/pqjcoo,File5_gap_estimation.do,2013,2013-01-01,en,,,,,,,,,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5015135337,Amil Petrin,first,,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(Stony Brook University),https://openalex.org/I59553526
1954,https://openalex.org/W4398377846,https://doi.org/10.7910/dvn/flrrcm/pqjcoo,File5_gap_estimation.do,2013,2013-01-01,en,,,,,,,,,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5014804192,Jagadeesh Sivadasan,last,https://orcid.org/0000-0001-8965-7575,https://openalex.org/I27837315,University of Michigan–Ann Arbor,education,US,https://ror.org/00jmfr291,https://openalex.org/I27837315,(University of Minnesota),https://openalex.org/I130238516
1957,https://openalex.org/W4398418518,https://doi.org/10.7910/dvn/ladlzb,"Law, endowments, and finance [Dataset]",2011,2011-01-01,en,,,,,,,,,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5103079011,Ross Levine,last,https://orcid.org/0000-0002-7459-9541,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(University of Minnesota),https://openalex.org/I130238516
1958,https://openalex.org/W4398467258,https://doi.org/10.7910/dvn/h6cuhy/jgemcr,Replication data for: The Power of Partisanship in Brazil: Evidence from Survey Experiments _experimentBEPSdata.RData,2013,2013-01-01,en,https://openalex.org/T10557,Social Media and Politics,https://openalex.org/subfields/3315,Communication,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5029544870,David Samuels,first,https://orcid.org/0000-0002-5481-8217,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(University of Michigan),https://openalex.org/I27837315
1961,https://openalex.org/W4398480604,https://doi.org/10.7910/dvn/dmidy8/k6dx0s,Replication data for: Placing Racial Stereotypes in Context: Social Desirability and the Politics of Racial Hostility replication data.tab,2013,2013-01-01,en,https://openalex.org/T10216,"Migration, Refugees, and Integration",https://openalex.org/subfields/3312,Sociology and Political Science,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5011023115,Howard Lavine,middle,,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(Stony Brook University),https://openalex.org/I59553526
1963,https://openalex.org/W4398480604,https://doi.org/10.7910/dvn/dmidy8/k6dx0s,Replication data for: Placing Racial Stereotypes in Context: Social Desirability and the Politics of Racial Hostility replication data.tab,2013,2013-01-01,en,https://openalex.org/T10216,"Migration, Refugees, and Integration",https://openalex.org/subfields/3312,Sociology and Political Science,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5078963936,Christopher M. Federico,last,https://orcid.org/0000-0002-7917-1659,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(University of Minnesota),https://openalex.org/I130238516
1964,https://openalex.org/W4398497625,https://doi.org/10.7910/dvn/flrrcm,"Replication data for: Estimating Lost Output from Allocative Inefficiency, with an Application to Chile and Firing Costs",2013,2013-01-01,en,https://openalex.org/T10357,Efficiency Analysis Using DEA,https://openalex.org/subfields/1803,Management Science and Operations Research,https://openalex.org/fields/18,Decision Sciences,https://openalex.org/domains/2,Social Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5015135337,Amil Petrin,first,,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(Fundação Getúlio Vargas),https://openalex.org/I44202434
1965,https://openalex.org/W4398497625,https://doi.org/10.7910/dvn/flrrcm,"Replication data for: Estimating Lost Output from Allocative Inefficiency, with an Application to Chile and Firing Costs",2013,2013-01-01,en,https://openalex.org/T10357,Efficiency Analysis Using DEA,https://openalex.org/subfields/1803,Management Science and Operations Research,https://openalex.org/fields/18,Decision Sciences,https://openalex.org/domains/2,Social Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5014804192,Jagadeesh Sivadasan,last,https://orcid.org/0000-0001-8965-7575,https://openalex.org/I27837315,University of Michigan–Ann Arbor,education,US,https://ror.org/00jmfr291,https://openalex.org/I27837315,(University of Minnesota),https://openalex.org/I130238516
1966,https://openalex.org/W4398502868,https://doi.org/10.7910/dvn/iylrhr,Financial intermediation and growth: Causality and causes [Dataset],2011,2011-01-01,en,https://openalex.org/T13867,Economic Growth and Development,https://openalex.org/subfields/1710,Information Systems,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5103079011,Ross Levine,first,https://orcid.org/0000-0002-7459-9541,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(University of Michigan),https://openalex.org/I27837315
1969,https://openalex.org/W4398519896,https://doi.org/10.7910/dvn/dmidy8,Replication data for: Placing Racial Stereotypes in Context: Social Desirability and the Politics of Racial Hostility,2013,2013-01-01,en,https://openalex.org/T10216,"Migration, Refugees, and Integration",https://openalex.org/subfields/3312,Sociology and Political Science,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5011023115,Howard Lavine,middle,,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(University of Minnesota),https://openalex.org/I130238516
1971,https://openalex.org/W4398519896,https://doi.org/10.7910/dvn/dmidy8,Replication data for: Placing Racial Stereotypes in Context: Social Desirability and the Politics of Racial Hostility,2013,2013-01-01,en,https://openalex.org/T10216,"Migration, Refugees, and Integration",https://openalex.org/subfields/3312,Sociology and Political Science,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5078963936,Christopher M. Federico,last,https://orcid.org/0000-0002-7917-1659,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(University of Minnesota),https://openalex.org/I130238516
1972,https://openalex.org/W4398554230,https://doi.org/10.7910/dvn/h6cuhy/53jlco,Replication data for: The Power of Partisanship in Brazil: Evidence from Survey Experiments __replicfunctions.R,2013,2013-01-01,en,https://openalex.org/T10557,Social Media and Politics,https://openalex.org/subfields/3315,Communication,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5029544870,David Samuels,first,https://orcid.org/0000-0002-5481-8217,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(Fundação Getúlio Vargas),https://openalex.org/I44202434
1974,https://openalex.org/W4398561377,https://doi.org/10.7910/dvn/flrrcm/2ccfrc,File2_capital_series_construction.do,2013,2013-01-01,fr,,,,,,,,,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5015135337,Amil Petrin,first,,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"(University of California, Irvine)",https://openalex.org/I204250578
1975,https://openalex.org/W4398561377,https://doi.org/10.7910/dvn/flrrcm/2ccfrc,File2_capital_series_construction.do,2013,2013-01-01,fr,,,,,,,,,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5014804192,Jagadeesh Sivadasan,last,https://orcid.org/0000-0001-8965-7575,https://openalex.org/I27837315,University of Michigan–Ann Arbor,education,US,https://ror.org/00jmfr291,https://openalex.org/I27837315,(University of Minnesota),https://openalex.org/I130238516
1977,https://openalex.org/W4398573727,https://doi.org/10.7910/dvn/dmidy8/172hzw,SM_Replication Syntax.do,2013,2013-01-01,en,https://openalex.org/T13382,Robotics and Automated Systems,https://openalex.org/subfields/2207,Control and Systems Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5011023115,Howard Lavine,middle,,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(University of Minnesota),https://openalex.org/I130238516
1979,https://openalex.org/W4398573727,https://doi.org/10.7910/dvn/dmidy8/172hzw,SM_Replication Syntax.do,2013,2013-01-01,en,https://openalex.org/T13382,Robotics and Automated Systems,https://openalex.org/subfields/2207,Control and Systems Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5078963936,Christopher M. Federico,last,https://orcid.org/0000-0002-7917-1659,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(University of Minnesota),https://openalex.org/I130238516
1980,https://openalex.org/W4398603497,https://doi.org/10.7910/dvn/h6cuhy,Replication data for: The Power of Partisanship in Brazil: Evidence from Survey Experiments,2013,2013-01-01,en,https://openalex.org/T10443,Social Policy and Reform Studies,https://openalex.org/subfields/3320,Political Science and International Relations,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5029544870,David Samuels,first,https://orcid.org/0000-0002-5481-8217,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"(University of California, Irvine)",https://openalex.org/I204250578
1982,https://openalex.org/W4398607040,https://doi.org/10.7910/dvn/flrrcm/eexyzb,File1_variable_definitions.do,2013,2013-01-01,fr,,,,,,,,,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5015135337,Amil Petrin,first,,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"(University of California, Irvine)",https://openalex.org/I204250578
1983,https://openalex.org/W4398607040,https://doi.org/10.7910/dvn/flrrcm/eexyzb,File1_variable_definitions.do,2013,2013-01-01,fr,,,,,,,,,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5014804192,Jagadeesh Sivadasan,last,https://orcid.org/0000-0001-8965-7575,https://openalex.org/I27837315,University of Michigan–Ann Arbor,education,US,https://ror.org/00jmfr291,https://openalex.org/I27837315,(World Bank),
1984,https://openalex.org/W4398656079,https://doi.org/10.7910/dvn/h6cuhy/2hrqyb,__replic.R,2013,2013-01-01,en,,,,,,,,,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5029544870,David Samuels,first,https://orcid.org/0000-0002-5481-8217,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,(University of Minnesota: Carlson School of Management),https://openalex.org/I130238516
1986,https://openalex.org/W4398717448,https://doi.org/10.7910/dvn/flrrcm/6zoctg,Readme.txt,2013,2013-01-01,en,,,,,,,,,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5015135337,Amil Petrin,first,,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Department of Biochemistry, Molecular Biology and Biophysics, University of Minnesota, USA",https://openalex.org/I130238516
1987,https://openalex.org/W4398717448,https://doi.org/10.7910/dvn/flrrcm/6zoctg,Readme.txt,2013,2013-01-01,en,,,,,,,,,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5014804192,Jagadeesh Sivadasan,last,https://orcid.org/0000-0001-8965-7575,https://openalex.org/I27837315,University of Michigan–Ann Arbor,education,US,https://ror.org/00jmfr291,https://openalex.org/I27837315,"Department of Laboratory Medicine and Pathology, University of Minnesota, USA",https://openalex.org/I130238516
1988,https://openalex.org/W4398755501,https://doi.org/10.7910/dvn/h6cuhy/fjeqba,Replication data for: The Power of Partisanship in Brazil: Evidence from Survey Experiments _replication_documentation.pdf,2013,2013-01-01,en,https://openalex.org/T10557,Social Media and Politics,https://openalex.org/subfields/3315,Communication,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5029544870,David Samuels,first,https://orcid.org/0000-0002-5481-8217,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Department of Pediatrics, Division of Blood and Marrow Transplantation, University of Minnesota, USA",https://openalex.org/I130238516
1990,https://openalex.org/W4398835743,https://doi.org/10.7910/dvn/t7mjhv/4uuzpo,Replication data for: Dynamic Network Logistic Regression: A Logistic Choice Analysis of Inter- and Intra-group Blog Citation Dynamics in the 2004 US Presidential Election dynLogitPA_1.00.tar.gz,2013,2013-01-01,en,https://openalex.org/T12592,Opinion Dynamics and Social Influence,https://openalex.org/subfields/3109,Statistical and Nonlinear Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5026370090,Zack W. Almquist,first,https://orcid.org/0000-0002-1967-123X,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Liver Research Project Center, and",https://openalex.org/I4210121159
1992,https://openalex.org/W4398929293,https://doi.org/10.7910/dvn/t7mjhv/k0ysnh,Replication data for: Dynamic Network Logistic Regression: A Logistic Choice Analysis of Inter- and Intra-group Blog Citation Dynamics in the 2004 US Presidential Election ReadMe.rtf,2013,2013-01-01,en,https://openalex.org/T12592,Opinion Dynamics and Social Influence,https://openalex.org/subfields/3109,Statistical and Nonlinear Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5026370090,Zack W. Almquist,first,https://orcid.org/0000-0002-1967-123X,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Division of Nephrology and Hypertension, Case Western Reserve University, USA",https://openalex.org/I58956616
1994,https://openalex.org/W4398961099,https://doi.org/10.7910/dvn/t7mjhv,Replication data for: Dynamic Network Logistic Regression: A Logistic Choice Analysis of Inter- and Intra-group Blog Citation Dynamics in the 2004 US Presidential Election,2013,2013-01-01,en,https://openalex.org/T12592,Opinion Dynamics and Social Influence,https://openalex.org/subfields/3109,Statistical and Nonlinear Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5026370090,Zack W. Almquist,first,https://orcid.org/0000-0002-1967-123X,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Department of Pediatrics, University of Minnesota, USA",https://openalex.org/I130238516
1996,https://openalex.org/W4398964527,https://doi.org/10.7910/dvn/t7mjhv/qzx6vo,Replication data for: Dynamic Network Logistic Regression: A Logistic Choice Analysis of Inter- and Intra-group Blog Citation Dynamics in the 2004 US Presidential Election runCode.R,2013,2013-01-01,ro,https://openalex.org/T10557,Social Media and Politics,https://openalex.org/subfields/3315,Communication,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5026370090,Zack W. Almquist,first,https://orcid.org/0000-0002-1967-123X,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Department of Biochemistry, University of Minnesota, USA",https://openalex.org/I130238516
1998,https://openalex.org/W4398971178,https://doi.org/10.7910/dvn/t7mjhv/5kd5az,Replication data for: Dynamic Network Logistic Regression: A Logistic Choice Analysis of Inter- and Intra-group Blog Citation Dynamics in the 2004 US Presidential Election ergm_2.5-11408-11410.1-2012.02.29-15.24.57.tar.gz,2013,2013-01-01,en,https://openalex.org/T12592,Opinion Dynamics and Social Influence,https://openalex.org/subfields/3109,Statistical and Nonlinear Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5026370090,Zack W. Almquist,first,https://orcid.org/0000-0002-1967-123X,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Department of Biochemistry, Molecular Biology and Biophysics, University of Minnesota, USA",https://openalex.org/I130238516
2001,https://openalex.org/W2892129315,https://doi.org/10.7910/dvn/uspdwt,Finance and the sources of growth [Dataset],2010,2010-01-01,en,https://openalex.org/T12137,Economic theories and models,https://openalex.org/subfields/2002,Economics and Econometrics,https://openalex.org/fields/20,"Economics, Econometrics and Finance",https://openalex.org/domains/2,Social Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/A5103079011,Ross Levine,middle,https://orcid.org/0000-0002-7459-9541,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Department of Otolaryngology  Head and Neck Surgery, University of Minnesota, USA",https://openalex.org/I130238516
2003,https://openalex.org/W4205161854,https://doi.org/10.3410/f.14022005.15763059,Faculty Opinions recommendation of Structural basis of TLR5-flagellin recognition and signaling.,2012,2012-03-24,en,https://openalex.org/T13770,Pediatric health and respiratory diseases,https://openalex.org/subfields/3604,Emergency Medical Services,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences,False,crossref,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,True,bronze,,https://openalex.org/A5060489262,Carrie M. Wilmot,first,https://orcid.org/0000-0002-8706-0000,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Department of Aerospace Engineering and Mechanics, University of Minnesota, Minneapolis, Minnesota 55455, USA",https://openalex.org/I130238516
2004,https://openalex.org/W4205466565,https://doi.org/10.3410/f.717957715.793462110,Faculty Opinions recommendation of A multiply redundant genetic switch 'locks in' the transcriptional signature of regulatory T cells.,2012,2012-10-01,en,https://openalex.org/T11289,Single-cell and spatial transcriptomics,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences,False,crossref,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,True,bronze,,https://openalex.org/A5003724636,Michael A. Farrar,first,https://orcid.org/0000-0002-5569-0366,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Department of Aerospace Engineering and Mechanics, University of Minnesota, Minneapolis, Minnesota 55455, USA",https://openalex.org/I130238516
2005,https://openalex.org/W4205488924,https://doi.org/10.3410/f.7159959.7436055,Faculty Opinions recommendation of Bone marrow graft-versus-host disease: early destruction of hematopoietic niche after MHC-mismatched hematopoietic stem cell transplantation.,2010,2010-12-16,en,https://openalex.org/T10345,Hematopoietic Stem Cell Transplantation,https://openalex.org/subfields/2720,Hematology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences,False,crossref,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,False,closed,,https://openalex.org/A5058268746,Bruce R. Blazar,first,https://orcid.org/0000-0002-9608-9841,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Department of Otolaryngology  Head & Neck Surgery, University of Minnesota, USA",https://openalex.org/I130238516
2008,https://openalex.org/W4206179687,https://doi.org/10.3410/f.1383984.856087,Faculty Opinions recommendation of Adoptive immunotherapy with liver allograft-derived lymphocytes induces anti-HCV activity after liver transplantation in humans and humanized mice.,2010,2010-01-04,en,https://openalex.org/T11020,Immune Cell Function and Interaction,https://openalex.org/subfields/2403,Immunology,https://openalex.org/fields/24,Immunology and Microbiology,https://openalex.org/domains/1,Life Sciences,False,crossref,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,True,bronze,,https://openalex.org/A5035392910,David A. Knorr,last,https://orcid.org/0000-0002-0766-8914,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Department of Plant Biology, University of Minnesota, USA",https://openalex.org/I130238516
2010,https://openalex.org/W4206244445,https://doi.org/10.3410/f.13959958.15416062,"Faculty Opinions recommendation of Hyponatremia, hypernatremia, and mortality in patients with chronic kidney disease with and without congestive heart failure.",2012,2012-02-29,en,https://openalex.org/T11967,Electrolyte and hormonal disorders,https://openalex.org/subfields/2740,Pulmonary and Respiratory Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences,False,crossref,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,True,bronze,,https://openalex.org/A5046932523,Paul E. Drawz,last,https://orcid.org/0000-0001-7301-9253,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Roche, Switzerland",https://openalex.org/I118019719
2011,https://openalex.org/W4206522274,https://doi.org/10.3410/f.1265957.733056,Faculty Opinions recommendation of Intranasal immunization promotes th17 immune responses.,2009,2009-12-08,en,https://openalex.org/T11725,Immunodeficiency and Autoimmune Disorders,https://openalex.org/subfields/2403,Immunology,https://openalex.org/fields/24,Immunology and Microbiology,https://openalex.org/domains/1,Life Sciences,False,crossref,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,False,closed,,https://openalex.org/A5078366360,Bryce A. Binstadt,first,https://orcid.org/0000-0003-3127-3856,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Department of Pediatrics, University of Minnesota, USA",https://openalex.org/I130238516
2012,https://openalex.org/W4210309757,https://doi.org/10.3410/f.1161939.622378,Faculty Opinions recommendation of Linking asymmetric cell division to the terminal differentiation program of postmitotic neurons in C. elegans.,2009,2009-06-02,en,https://openalex.org/T10676,"Genetics, Aging, and Longevity in Model Organisms",https://openalex.org/subfields/1302,Aging,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences,False,crossref,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,True,bronze,,https://openalex.org/A5104073173,Robert K Herman,first,,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Department of Biochemistry, Molecular Biology and Biophysics, University of Minnesota, USA",https://openalex.org/I130238516
2013,https://openalex.org/W4210338493,https://doi.org/10.3410/f.5104962.5049054,Faculty Opinions recommendation of Complex function by design using spatially pre-structured synthetic microbial communities: degradation of pentachlorophenol in the presence of Hg(ii).,2010,2010-09-09,en,https://openalex.org/T11190,3D Printing in Biomedical Research,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,False,crossref,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,True,bronze,,https://openalex.org/A5113463899,Claudia Schmidt-Dannert,first,,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Princeton Plasma Physics Laboratory, Princeton, New Jersey 08543, USA",https://openalex.org/I2799567181
2015,https://openalex.org/W4210355981,https://doi.org/10.3410/f.1168335.630505,Faculty Opinions recommendation of An efficient method to assemble linear DNA templates for in vitro screening and selection systems.,2009,2009-11-25,en,https://openalex.org/T10521,RNA and protein synthesis mechanisms,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences,False,crossref,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,True,bronze,,https://openalex.org/A5080163885,Burckhard Seelig,first,https://orcid.org/0000-0001-8598-0586,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Princeton Plasma Physics Laboratory, Princeton, New Jersey 08543, USA",https://openalex.org/I2799567181
2016,https://openalex.org/W4210355981,https://doi.org/10.3410/f.1168335.630505,Faculty Opinions recommendation of An efficient method to assemble linear DNA templates for in vitro screening and selection systems.,2009,2009-11-25,en,https://openalex.org/T10521,RNA and protein synthesis mechanisms,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences,False,crossref,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,True,bronze,,https://openalex.org/A5040809599,Misha Golynskiy,last,,https://openalex.org/I130238516,University of Minnesota,education,US,https://ror.org/017zqws13,https://openalex.org/I130238516,"Princeton Plasma Physics Laboratory, Princeton, New Jersey 08543, USA",https://openalex.org/I2799567181
